91.369	96.811	97.345	89.728	90.172	93.032	97.348	100.941	103.042
90.637	95.391	94.386	96.448	89.043	91.115	97.02	103.096	103.609
89.851	95.188	91.693	100.075	87.444	89.969	96.013	106.837	100.536
92.382	95.443	88.969	101.745	86.431	88.24	93.671	108.436	99.809
90.799	102.717	88.587	111.502	86.018	100.448	93.131	108.832	97.795
92.116	125.365	92.95	130.9	87.385	126.323	94.207	123.802	101.572
97.25	139.238	98.384	138.454	89.117	132.019	97.388	138.949	104.518
101.864	152.337	103.778	143.645	91.305	142.589	105.313	152.948	105.474
