90.385	100.491	96.009	99.683	95.613	100.864	103.866	104.041	105.863
88.198	104.759	98.923	106.516	97.695	114.785	101.571	105.882	106.37
85.797	108.114	97.249	107.029	94.761	116.557	99.001	110.573	105.045
88.896	114.916	98.298	112.387	93.454	117.612	99.533	113.529	104.533
90.222	140.882	100.551	134.8	91.319	130.794	98.789	116.765	104.319
88.26	174.215	100.823	170.328	89.816	163.418	98.569	128.365	105.414
91.309	195.009	102.954	190.135	88.274	184.619	101.474	139.098	108.107
99.214	215.871	104.74	211.669	92.459	210.102	103.635	149.39	109.95
