85.041	87.055	88.445	91.11	91.54	87.542	93.691	97.488	100.846
84.656	87.988	89.013	89.582	92.781	90.817	96.904	102.459	103.485
85.599	88.341	88.625	88.4	91.999	88.842	97.032	107.155	101.445
85.722	91.401	90.226	85.916	90.671	90.233	96.773	110.802	101.014
86.652	101.233	91.903	95.862	90.462	96.347	96.617	113.721	100.795
90.629	122.588	93.222	117.172	95.353	114.939	100.504	127.785	102.358
91.921	133.39	97.431	130.734	100.195	130.293	104.14	140.406	103.48
95.724	146.171	102.521	144.978	104.488	144.271	105.008	149.246	105.7
