79.622	84.644	83.454	85.738	85.882	83.531	87.842	92.085	94.234
79.81	87.961	84.606	87.929	88.219	88.879	91.263	96.732	96.503
79.603	89.338	84.59	88.436	86.549	89.995	91.402	102.757	93.866
79.168	93.9	85.101	81.476	85.362	91.585	91.817	106.16	95.112
79.157	111.637	86.343	105.908	86.394	106.544	92.465	110.575	97.283
82.178	143.428	89.012	136.778	91.587	135.676	97.149	125.344	101.084
85.325	158.66	93.699	156.251	97.627	156.488	101.448	137.694	103.173
88.889	175.502	98.438	174.857	101.54	174.663	103.632	148.226	104.338
