93.157	101.194	90.949	91.388	86.708	90.249	94.66	98.523	104.217
93.025	100.974	90.349	92.421	87.993	90.46	92.763	101.429	103.817
88.713	106.478	92.592	97.748	87.612	92.534	94.9	107.677	104.315
88.787	111.625	93.862	102.787	90.099	97.524	93.981	112.316	109.098
89.668	133.724	94.934	125.724	90.407	123.365	97.535	115.53	106.331
89.813	158	97.135	150.768	92.059	147.77	97.698	129.792	106.256
94.906	182.838	101.525	175.343	99.038	175.855	102.435	141.987	107.108
100.412	183.235	103.025	176.58	101.909	175.315	103.94	155.476	109.597
