89.783	94.63	94.458	93.822	94.99	95.555	102.933	102.39	103.994
87.77	94.864	97.04	96.637	96.465	101.594	100.864	104.812	104.751
86.06	94.467	95.838	93.858	94.578	96.595	98.188	109.094	103.476
87.795	97.905	96.336	94.654	91.928	94.613	98.18	112.311	102.467
90.018	108.494	97.338	102.113	88.868	98.546	97.23	114.323	102.388
89.032	127.039	97.252	120.958	86.705	114.164	96.651	126.052	102.434
89.508	141.172	98.407	133.822	86.399	128.094	98.656	137.023	103.2
94.835	159.934	99.791	153.019	91.174	148.372	100.934	146.454	103.174
