88.317	88.317	93.075	87.124	84.17	93.033	95.111	99.853	102.832
86.825	86.825	90.911	102.726	83.111	96.706	93.927	101.575	102.945
85.35	85.35	86.89	111.501	82.334	104.277	92.099	104.942	99.434
89.944	89.944	83.951	116.029	81.402	104.522	89.714	107.011	99.355
87.061	87.061	83.005	139.685	80.929	130.119	89.554	108.566	98.209
88.271	88.271	87.539	177.521	82.54	175.959	91.014	122.888	101.262
92.899	92.899	93.673	194.086	85.39	188.398	96.324	137.614	103.191
96.339	96.339	100.46	199.523	87.469	200.376	104.381	151.331	105.83
